"","PARENT_AWARENESS","child_maltreatment","prop_single_mothers","teen_mothers","families_in_poverty","families_unaware_of_community","drug_abuse","PARENT_AWARENESS_percentile","child_maltreatment_percentile","prop_single_mothers_percentile","teen_mothers_percentile","families_in_poverty_percentile","families_unaware_of_community_percentile","drug_abuse_percentile","PARENT_AWARENESS_score"
"161",0.4440452437918,0.112585705831175,0.432570460867838,0.342762063227953,0.0369128449705352,0.781286947853745,0.117539492137504,0.673553719008264,0.442148760330579,0.549586776859504,0.603305785123967,0.0909090909090909,0.987603305785124,0.582644628099174,"60"
"162",0.407082819660879,0.179452658758549,0.550789982150085,0.342762063227953,0.179764222846075,0.373586354180417,0.118729908519072,0.611570247933884,0.661157024793388,0.760330578512397,0.603305785123967,0.545454545454545,0.640495867768595,0.590909090909091,"60"
"163",0.519709952650652,0.11887668910282,0.704879340512028,0.499168053244592,0.185652116441919,0.363737440822937,0.169475937710528,0.752066115702479,0.458677685950413,0.921487603305785,0.743801652892562,0.557851239669422,0.628099173553719,0.78099173553719,"70"
"164",0.304792345995564,0.0978631670519346,0.382640376055538,0.499168053244592,0.0982610017519917,0.144861628039938,0.137486453187903,0.466942148760331,0.40495867768595,0.442148760330579,0.743801652892562,0.301652892561983,0.136363636363636,0.65702479338843,"40"
"165",0.543800703905697,0.142651697098422,0.36271995529973,0.342762063227953,0.491695162778599,0.611899640261001,0.132900081388912,0.772727272727273,0.56198347107438,0.400826446280992,0.603305785123967,0.880165289256198,0.962809917355372,0.636363636363636,"70"
"166",0.530414508515019,0.250536028259164,0.572211312700794,0.342762063227953,0.55388201869895,0.287319841168651,0.135843112523535,0.764462809917355,0.822314049586777,0.78099173553719,0.603305785123967,0.909090909090909,0.425619834710744,0.652892561983471,"70"
"167",0.501755263137318,0.171023087236456,0.677813987717332,0.499168053244592,0.140437397566484,0.320954404116607,0.194228586701715,0.731404958677686,0.628099173553719,0.900826446280992,0.743801652892562,0.446280991735537,0.5,0.834710743801653,"70"
"168",0.468265821553067,0.234246212163422,0.427276842312829,0.499168053244592,0.308544400768216,0.282548725583315,0.157125785922918,0.710743801652893,0.797520661157025,0.528925619834711,0.743801652892562,0.747933884297521,0.417355371900826,0.71900826446281,"70"
"169",0.661522081306367,0.226518483395329,0.587324225457904,0.499168053244592,0.579228700682621,0.423798643244293,0.16724168052362,0.863636363636364,0.772727272727273,0.797520661157025,0.743801652892562,0.917355371900826,0.764462809917355,0.760330578512397,"80"
"170",0.298800773866634,0.15531709872619,0.37677339150661,0.189683860232945,0.168870255357054,0.363085847212115,0.132071861214334,0.450413223140496,0.599173553719008,0.433884297520661,0.276859504132231,0.504132231404959,0.62396694214876,0.628099173553719,"40"
"171",0.198713631114318,0,0.283504810630312,0.189683860232945,0.230812761201983,0.221687858269417,0.0944128695877457,0.264462809917355,0,0.285123966942149,0.276859504132231,0.628099173553719,0.326446280991736,0.491735537190083,"20"
"172",0.234426586181184,0.0734560814162804,0.537817917931258,0.189683860232945,0.0510595723974936,0.184781481731351,0.0980062917911051,0.34297520661157,0.322314049586777,0.747933884297521,0.276859504132231,0.12396694214876,0.223140495867769,0.504132231404959,"30"
"173",0.230402569913792,0.0425423241952568,0.357882511143985,0.189683860232945,0.0833142246771605,0.335976895369693,0.111980740634114,0.326446280991736,0.223140495867769,0.392561983471074,0.276859504132231,0.235537190082645,0.533057851239669,0.545454545454545,"30"
"174",0.341054477737186,0.131981951856756,0.702183757429986,0.174708818635607,0.114706870631641,0.243478333341572,0.16021091461205,0.512396694214876,0.512396694214876,0.917355371900826,0.223140495867769,0.351239669421488,0.363636363636364,0.735537190082645,"50"
"175",0.0956000700165177,0.00169062348374575,0.328590022311674,0.103161397670549,0.0399399073032973,0.171357163402423,0.0480025742815424,0.0991735537190083,0.144628099173554,0.355371900826446,0.148760330578512,0.0950413223140496,0.18595041322314,0.247933884297521,"0"
"176",0.149505221741873,0,0.254270653899723,0.103161397670549,0.25111989498622,0.210616499163678,0.0468846141390589,0.177685950413223,0,0.235537190082645,0.148760330578512,0.65702479338843,0.276859504132231,0.235537190082645,"10"
"177",0.0733373632670354,0,0.370046468119491,0.0332778702163062,0.155226965103177,0.0476366318083031,0.02141827779397,0.0743801652892562,0,0.429752066115702,0.0826446280991736,0.479338842975207,0.012396694214876,0.103305785123967,"0"
